,Unnamed: 0,label,text
37789,55864,Vermittlungen,"A.a.a.allround Dienstleistungen, Ausführung U. Vermittlung, Notd. Tag+nacht Gmbh Schädlingsbekämpfung Stricker"
42438,32571,Hotels,Maritim Hotel
29296,61475,Werbeagenturen,Dd Group Werbeagentur Hammes
30301,17265,Elektriker,Franz Hinz Zschenderlein Ewz Elektro-service
15317,28288,Gebrauchtwagen,Mohag Autohaus Datteln Gmbh & Co.kg
5248,27921,Gebrauchtwagen,Juan Pfennig Kohl-automobile Gmbh
41901,44144,Tiefbau,Arthkamp Bauunternehmen Henn
50070,27853,Gebrauchtwagen,Ims Automobile Automobile An- Und Verkauf Engelbrecht
16457,47403,Tiefbau,Stedele Bau Gmbh
44730,19212,Elektrotechnik,Borsdorf Elektrotechnik
21523,23051,Friseure,Hagel The Hair Company Salon Hagel Gmbh
45037,21315,Friseure,Bein Haarmoden Friseur
45224,28386,Gebrauchtwagen,Ozki Autohandel
30135,45316,Tiefbau,"Gifhorn Gleis-, Tief- Und Kabelbau Gmbh"
44015,40995,Restaurants,Tenbusch
558,57336,Vermittlungen,"Josef Schnurr A.a.a.allround Dienstleistungen, Ausführung U. Vermittlung, Notd. Tag+nacht Gmbh Schädlingsbekämpfung"
22747,7484,Autowerkstätten,A Bis Z Autoservice Gmbh Redlich
52639,15797,Edv,Wero-datenservice Gbr Klett
48362,4146,Apotheken,Willi Metzner Apotheke An Der Uniklinik
59287,50979,Unternehmensberatungen,Milan Bonn Padberx Organizational Consulting Network Gmbh
14334,41082,Restaurants,Voreck Gasthaus
54162,43775,Sanitärinstallationen,Volker Kirchner Munoz Sanitär Und Heizungen
21632,8479,Autowerkstätten,Hildmann Kfz-werkstatt
18300,19933,Elektrotechnik,Horst Sturm Holder Elektronik Gmbh
34347,15773,Edv,Walter Bendig Infolink Gesellschaft Für Informationstechnologie Mbh
40,21833,Friseure,Durst Friseursalon
11641,25537,Gebrauchtwagen,Andreas Wald Autocenter Tangermünde
44490,30377,Handelsvermittler Und -vertreter,Ps - Handelsvertretungsgesellschaft Mbh
38366,16696,Elektriker,Elektro Pruss Elektroinstallation Schenkel
56093,4719,Architekturbüros,Bronisch Architekt Prof. Dipl.ing. Meinel
25040,8803,Autowerkstätten,Kölbel Kfz-werkstatt Wichert
50745,51113,Unternehmensberatungen,Nill Ryszard Dr. Dn Consult
16160,53085,Vereine,Betreuungsgerichtstag E.v. Leinweber
25981,48892,Unternehmensberatungen,Convers Consult Gmbh Friedl
35688,42956,Sanitärinstallationen,Michael Pfisterer Knöbel Sanitär Heizung
17611,30370,Handelsvermittler Und -vertreter,Praefa Handelsgesellschaft Mbh
19728,54944,Vereine,Reinhard Böger Verikom-verbund F. Interkult. Kommunikation Und Bildung E.v.
51477,43541,Sanitärinstallationen,Sieber Gmbh Heizungs-u. Sanitärtechnik Energieberatung
29672,50035,Unternehmensberatungen,Huss-pr-consult
52070,45134,Tiefbau,"Fincke Rechtsanwälte Strombach Raimar Fachanwalt Für Arbeitsrecht, Bau- Und Architektenrecht"
4503,24838,Friseure,Seidel Der Coiffeur International Patric Seidel Coiffure Gmbh & Co.kg
29068,56832,Vermittlungen,"Elektro A-z & Notdienst,alarm-,photovoltaik-/solarstrom-,sat-,sprechanlagen E.k. Satellitenantennenbau Oldenburg"
51184,35311,Maler,Siegfried Bertram Bleckmann Gmbh Malermeister
4615,1386,Allgemeinärzte,Pilger Facharzt Für Innere Medizin
51864,29346,Handelsvermittler Und -vertreter,Elbracht Industrievertretungen
13288,61015,Versicherungsvermittler,Zanger Versich.kfm. Peschke
56534,7795,Autowerkstätten,Autoservice Gürth & Spriegel Gmbh Keller
58913,20538,Elektrotechnik,R 3 T Gmbh Elektrotechnik
11875,17232,Elektriker,Filz Elektroinstallateur
62009,58304,Versicherungsvermittler,Braunschweig-contor Fredi Parenth Versicherungskontor
33970,58847,Versicherungsvermittler,Gaß Versicherungen Höhn
46752,28403,Gebrauchtwagen,Paul Thormann Autohaus Glöde Gmbh
48473,54747,Vereine,Niederburg Manderscheid Eifelverein E. V. Düren
53077,49829,Unternehmensberatungen,Harscheidt It-consult Gmbh It-beratung
16868,52388,Unternehmensberatungen,Unternehmensberatung Steinmetz Gmbh Unternehmensberatung
14570,29072,Handelsvermittler Und -vertreter,Balthasar Boss Handelsvertretung Gmbh
10200,28257,Gebrauchtwagen,"Menzenbach, Eleftherios Gmbh Autohaus"
17454,53557,Vereine,Feuerwehverein Eich 1972 E. V.
16964,42696,Sanitärinstallationen,Knemeyer Heizung Lüftung Sanitär Und Elektro Lerche
33087,44928,Tiefbau,Dünnebacke Baugeschäft
27434,20136,Elektrotechnik,Koitzsch Elektrotechnik
56008,36030,Physiotherapie,Das Kg-stübchen Krankengymnastik
23119,12771,Dienstleistungen,Senior Experten Service Gmbh
17555,39285,Restaurants,"Gaststätten, Restaurants - Papperla-pub"
27484,20630,Elektrotechnik,Rw Elektronik Tempel
18629,1111,Allgemeinärzte,Lohmann Facharzt Für Allgemeinmedizin
57763,25317,Friseure,Willi Berens Mex Friseursalon
34268,33647,Maler,Franz Gröger Mächerle Malergeschäft
7272,43931,Sanitärinstallationen,Wulf Denis Gmbh Sanitär Heizung
22947,12436,Dienstleistungen,Prozess Garant Ag Agentur Für Dienstleistungen
42479,20662,Elektrotechnik,Schag Elektronik
33883,16816,Elektriker,Elektro Tödter Krenz
28114,17616,Elektriker,Horst Schwenk Solaranlagen Kohrt Elektro Gmbh
42095,32074,Hotels,Hotels - Hotel Friends Köln Gmbh Holzinger
16764,29388,Handelsvermittler Und -vertreter,Excel Gems Handelsges. F. Edelsteine Mbh Wegener
19618,39452,Restaurants,"Gaststätten, Restaurants - Vernissage Parkrestaurant & Lotharterstüble Restaurant"
13559,49394,Unternehmensberatungen,Feldkamp Consulting Gmbh Unternehmensberatung
23038,48203,Unternehmensberatungen,Andreas Hertel Kalinowski Unternehmensberatung Sachverständigenbüro
19808,44246,Tiefbau,Bau-design Turtureanu Industriedesigner
38842,5313,Architekturbüros,Gorten Architekt Dipl.-ing.
48491,40441,Restaurants,Peek Stüber
2661,21826,Friseure,Dubas Frisörsalon
10251,38886,Restaurants,"Gaststätten, Restaurants - Bergamotto Restaurant"
9791,6496,Architekturbüros,Palfner Und Palfner Architekturbüro
19523,16579,Elektriker,Elektro Kaffl
26193,2421,Apotheken,Apotheken - Elch Apotheke Apothekendienst
5984,26504,Gebrauchtwagen,Autohaus Partes Linke
58774,14217,Edv,Embeteco Gmbh & Co. Kg Beratung Für Informationstechnologie Maute
33885,42926,Sanitärinstallationen,Maskow Heizung Sanitär Edelmann
40100,36629,Physiotherapie,Johannes Griebel Physio L1 Praxis Für Physiotherapie
19513,24816,Friseure,Schwenck Friseurin
17175,43851,Sanitärinstallationen,Werner Jacobsen Möllenkamp Sanitär- Und Heizungstechnik
42060,61261,Werbeagenturen,Bbs Pfiffige Werbung Hans-dietrich Bötzel Gmbh
46347,40751,Restaurants,Restaurant blaumuschel Escher
12524,56644,Vermittlungen,"Elektro A-z & Notdienst, Alarm-, Photovoltaik-/solarstrom-, Sat-, Sprechanlagen E.k. Solaranlagenbau Rump"
23224,16289,Elektriker,Edlich Elektroinstall. U. Service Straßer
820,22250,Friseure,Friseur Klinck Gmbh Im Plaza Buntekuh
13954,13049,Dienstleistungen,Techno Service Gmbh Messtechniker Weitzel
31456,6825,Architekturbüros,Scheferhoff Architektin (bda) Dipl.-ing.
7149,8763,Autowerkstätten,Kowarsch Scheerers Kfz-werkstatt
9222,5750,Architekturbüros,Joachim Hubert Architekturbüro Bees
41780,19874,Elektrotechnik,Hemker Elektrotechnik Gmbh
5366,60414,Versicherungsvermittler,Siegesmund Beckert Gräßer Versicherungsbüro
34548,59464,Versicherungsvermittler,Juri Siegmann Generali Versicherung Hanraths
61908,56113,Vermittlungen,Aktiv Auskunft Verbraucher-beratung Gmbh Verbraucherschutz Lipinski
12180,5821,Architekturbüros,Jürgen Thamm Kaplan Architekturbüro
34580,22470,Friseure,Friseursalon Karl-robert
57490,48572,Unternehmensberatungen,Breenkötter Unternehmensberatung
26036,31254,Hotels,Dinkelsbühler Kunst-stuben Hotel
10421,30558,Handelsvermittler Und -vertreter,Schwemmer Handelsvertretung
62415,50941,Unternehmensberatungen,Mewis Consulting Gmbh Rahm
1951,24852,Friseure,Sermann Friseursalon
37466,23825,Friseure,Kopfsache Mehr Friseur
25682,47601,Tiefbau,Tiefbau Projekt - Planungs U. Tillmannnieurbüro Gmbh
57461,44298,Tiefbau,Baugeschäft Dmitry Köhler Gmbh
51206,5248,Architekturbüros,Gerd Ludwig Frels Architektur +
13885,48071,Unternehmensberatungen,Acn Associated Consulting Network Ag Unternehmensberatung
9758,57219,Vermittlungen,"Heinz Wulf Elektro A-z & Notdienst,alarm-,photovoltaik-/solarstrom-,sat-,sprechanlagen E.k. Satellitenantennenbau"
27983,7032,Architekturbüros,Stephen Wetter Trillig Architektin Dipl.-ing.
22216,3045,Apotheken,Drasch Apotheker Dr. Grahl
28415,17633,Elektriker,Hugo Stern El-masri Elektroinstallation
61790,3449,Apotheken,Kastanien-apotheke
5913,20828,Elektrotechnik,Synatec-electronic Gmbh
8101,31587,Hotels,Hotel Ag Online-reservierungsservice Heppner
36463,7029,Architekturbüros,Stempl Architekt
227,39670,Restaurants,Hans-Jürgen Schlecht Kreuz
6314,60625,Versicherungsvermittler,Trinks Ron Agentur Aachener Und Münchener Versicherung
17306,42076,Sanitärinstallationen,Gottfried Baumgarten Stieding Heizung- Und Sanitärinstallation
38565,17090,Elektriker,Elektroinstallation Pruß Nigel
55970,57945,Versicherungsvermittler,Abb Assekuranz Büro
18473,13033,Dienstleistungen,Td Teamdirekt Vertriebs Gmbh Mediendienstleistungen
41194,14204,Edv,Eichenseer Edv- Und Computerservice
20912,17511,Elektriker,Hcs Elektro Gmbh Singh
5332,55029,Vereine,Rudi Hinrichs Diakoniewerk Jerusalem E.v. Hamburg
58682,30236,Handelsvermittler Und -vertreter,Mücosoft Fabio & Lerch Handelsgesellschaft Mbh
56267,24172,Friseure,Mevissen Haarstudio Kahl
20230,33416,Maler,Dausch Gmbh Malerbetrieb Gerüstbau
16995,11371,Dienstleistungen,Hünniger Handw.service
42081,51461,Unternehmensberatungen,Proman Ges. Für Projektmanagement Mbh Jacobsen
27924,51011,Unternehmensberatungen,Modul-consult E.k.
26105,12358,Dienstleistungen,Plakat Service Kristof Außenwerbung Gmbh
54745,58094,Versicherungsvermittler,Anton Esser Lempges Versicherungsbüro
57474,10794,Dienstleistungen,Flughafen Arkadiusver-langenhagen Gmbh Ash Air Service Hannover
17621,40956,Restaurants,Stuttgarter Ratskeller
15873,19778,Elektrotechnik,Günter Nolte Urbas Elektrotechnik
43977,2920,Apotheken,Braem Post-apotheke
61761,52217,Unternehmensberatungen,Thomas Meusel Sygusch Unternehmensberatung
61081,17007,Elektriker,Elektro-rover Schnabel
34461,3639,Apotheken,Naheland Apotheke Rosenberg
53507,28440,Gebrauchtwagen,Potthoff W. Gmbh & Co. Kundendienst Audi Autohaus
29045,13882,Edv,Computer Dienst Domann Computerdienst
3467,58919,Versicherungsvermittler,Gesualdo Führer Minde Versicherung
27057,35,Allgemeinärzte,Amelung Arzt Für Allgemeinmedizin Dr. Med. Adams
23580,29988,Handelsvermittler Und -vertreter,Komtek Industrievertretungen
41637,14591,Edv,Horst Wurst Imbrogno Edv-service
50081,55031,Vereine,Rudolf Ertl Jehovas Zeugen Versammlung Aalen E. V.
62892,45756,Tiefbau,Hs-bau Gmbh Dreßler
41221,18492,Elektriker,Räuber Elektromeister Evers
27699,32387,Hotels,Ibis Aachen Marschiertor Bitter
39313,14602,Edv,Hänsch & Partner Edv-service Gmbh
2135,59630,Versicherungsvermittler,Krome Versicherungsservice Gabel
26034,14288,Edv,Fly Tech It Gmbh & Co. Kg It-lösungen
33888,45067,Tiefbau,Etzel Bau Gmbh
11740,31036,Hotels,"Arcus Hotel, Www.arcushotel.info, Hotel@arcushotel.info"
30831,9404,Autowerkstätten,Stübner Kfz-werkstatt Hänsch
49221,15366,Edv,Reinbeck Datentechnik Schrader
27054,5852,Architekturbüros,Karl-Heinz Czech Prühs Architekt
12213,50877,Unternehmensberatungen,Mbo Consulting Gmbh Informatikberatung
52858,9471,Autowerkstätten,Täuber Kfz-service Pkw Nkw Köppe
59048,17825,Elektriker,Klemz Henner G. Elektro-isolierstoff-technik Gmbh
26924,43224,Sanitärinstallationen,Reiner Knabe Band Gmbh Sanitär-heizung-klempnerei-kalte-lüftung
3346,12063,Dienstleistungen,Mircoelmännchen Service Gmbh
48767,41655,Sanitärinstallationen,Buchen & Flati Gmbh Sanitär- Und Heizungsinstallation
19111,44867,Tiefbau,Dirk Löw Lübber Erd- U. Tiefbau Gmbh
15038,10179,Dienstleistungen,Broadcast Service Fridolinmark
29411,51661,Unternehmensberatungen,Roberto Berner Mdu-consulting
40131,16844,Elektriker,Elektro Weber Gdbr
9056,22371,Friseure,Friseure Vandéll Zander
19000,14888,Edv,Latten Edv
32498,31996,Hotels,Hotels - Garni-vogtland
3887,9611,Autowerkstätten,Wollis Kfz Service Kfz-betrieb Kreis
23871,10918,Dienstleistungen,Gedex-service Sturm
38095,29689,Handelsvermittler Und -vertreter,Hartmut Kienle Lepnik Hdl.vertr.
23133,30073,Handelsvermittler Und -vertreter,Leloup Handelsvertretungen
60613,48518,Unternehmensberatungen,Blaich Basri Wirtschaftsberatung
55142,43498,Sanitärinstallationen,Schwämmle Gmbh Sanitärbetrieb
10869,62475,Werbeagenturen,News Paper Werbung & Verlag Gmbh & Co. Kg
34873,32789,Hotels,Rolf Schade Achat Hotel Dresden
55640,12019,Dienstleistungen,Methodic Services Gmbh Schalk
30281,21499,Friseure,Carsten Kürschner Friseur Haargenau
12922,10895,Dienstleistungen,Gas-feuerungsgeräte-service Süd Gmbh Eichner
482,13580,Edv,Alois Stöhr Real Media Gmbh Edv Beratung
24570,11423,Dienstleistungen,Individual Akustiker Service Gmbh
49566,53074,Vereine,Berndt Mehlhorn Abg Lohnsteuerberatung E.v.
43132,56592,Vermittlungen,"Elektro A-z & Notdienst, Alarm-, Photovoltaik-/solarstrom-, Sat-, Sprechanlagen E.k. Solaranlagenbau Kemmer"
14565,30335,Handelsvermittler Und -vertreter,Peter Haus Ege-fensterbau Gmbh & Co. Kg Verkaufsbüro
39381,23787,Friseure,Kleppek Haarstudio Henschel
36330,28071,Gebrauchtwagen,Kraftfahrzeuge Eddilkamp U. Co. Gmbh
17664,1039,Allgemeinärzte,Kröger Facharzt Für Innere Medizin Dr.
46579,43057,Sanitärinstallationen,Nuding Heizung Lüftung Sanitäre Anlagen Gmbh Zentrale Jacob
12322,41017,Restaurants,Tibet Restaurant Und Café
9602,46607,Tiefbau,Munkelt Bau Gmbh
40717,41006,Restaurants,Theophil Staudt Bahnhofsgaststätte
54682,42461,Sanitärinstallationen,Höffgen Sanitär Heizung
10785,37155,Physiotherapie,Ottl Maier Petro Physiotherapie
31661,676,Allgemeinärzte,Hartusch Arzt Für Allgemeinmedizin Dr. Med. Engelbrecht
59201,58718,Versicherungsvermittler,Ewald Gruber Atradius Kredtiversicherung Versicherungen
17524,40373,Restaurants,Namaste Restaurant & Cafe Yagya Raj Subedi
48901,52300,Unternehmensberatungen,"Tur Treuhand-, Unternehmens- U. Rentnerberatungs Gmbh"
51149,44098,Tiefbau,Andreas Braun Bnl Bauunternehmung Gmbh
59875,21439,Friseure,Burgetsmeier Friseursalon
26937,5561,Architekturbüros,Helmut Staiger Esken Architektur Büro
4767,45015,Tiefbau,Engel Bautenschutz Gmbh Bauunternehmen
6085,55174,Vereine,Sozialwerk Haushalt Und Familie Hessen E. V.
17985,29054,Handelsvermittler Und -vertreter,Avg Handelsgesellschaft Mbh & Co.kg Kremer
12135,43187,Sanitärinstallationen,R&b-b Versorgungstechnik Jakub Binkowski-braconier
11952,27091,Gebrauchtwagen,Best-cars Kfz-vermittlung U. Handel Inh. Jens-peter Baierle Automobilhandel
62578,2696,Apotheken,Apotheken - Schiemenz
5636,11117,Dienstleistungen,Hans Weiner Bps Dienstleistungsgesellschaft Mbh
5615,22921,Friseure,Haarmonie Rammin Thea Jürgen
2777,24253,Friseure,Mut Friseur
9325,14725,Edv,Jo-stra Datentechnik Schnittst Elle Gmbh
56784,36513,Physiotherapie,Hermann Storck Adorjan-schaumann Krankengymnastik Und Osteopathie
62499,31197,Hotels,City Inn Guesthouse Gmbh Hotel / Pension / Zimmerbelegung
26274,47244,Tiefbau,Schwemmle Bauunternehmen Gmbh
8304,44127,Tiefbau,Architektur-bau-management Al Gmbh
50098,50893,Unternehmensberatungen,Mdk Consulting Gmbh Jakobi
46943,54855,Vereine,Pfälzischer Verein Für Straffälligenhilfe
6090,46879,Tiefbau,Pro Bau Gmbh
9964,23625,Friseure,Josef Fröhlich Gälle Frisörsalon
34911,43339,Sanitärinstallationen,Sanitär Aal Abfluss Rohr Kanalreinigung Sanitär Wasserschadennotdienst Tag+nacht Glock
12986,15915,Elektriker,Alexander Dettmann Igelmund Hbi- Elektro
41828,9049,Autowerkstätten,Oliver Flach Mo Clean Autoservice Gmbh
62933,13085,Dienstleistungen,Thomas Aßmann Salus Bkk Service Center
4781,51882,Unternehmensberatungen,Secon Yalcinsonal- U. Vertriebs-consulting Gmbh
6767,48633,Unternehmensberatungen,Büroservice Unternehmensberatung Lüdecke
1829,681,Allgemeinärzte,Haub Facharzt Für Innere Medizin Bürkle
42822,54901,Vereine,Pulmonale Hypertonie E.v. Köster
62544,14468,Edv,Haupts It Solutions Gmbh Buhr
9713,55396,Vereine,Tsv 1877 E.v. Geschst. Holtmann
60813,25529,Gebrauchtwagen,Andre Linden Autohaus Am Swebenring Gmbh
98,43421,Sanitärinstallationen,Schiller Heizung-sanitär Gmbh Sanitärinstallationen Heizungs- Und Lüftungsbau
30588,16495,Elektriker,Elektro Gillmeister
14935,59785,Versicherungsvermittler,Manfred Möbius Wehn Versicherungen
24708,44748,Tiefbau,Cosmilla Bauunternehmen Trapp
14302,16006,Elektriker,Axel Borrmann Fresia Elektrotechnikservice
2569,60112,Versicherungsvermittler,Prell Versicherung
31039,43462,Sanitärinstallationen,Schnettler Sanitär Und Heizungstechnik
33103,15566,Edv,Sonnabend Freddy Büro- Und Datentechnik Gmbh & Co. Kg
26609,11478,Dienstleistungen,Isa Informatik-service Gmbh
17994,44892,Tiefbau,Dom-haus Baugesellschaft Mbh Baugeschäft
6443,14069,Edv,Davidit Gmbh Sicherheitsservice
23983,39460,Restaurants,"Gaststätten, Restaurants - Wassili64 Gastronomie"
17256,10665,Dienstleistungen,Emp Solution Gmbh Israel
62002,45965,Tiefbau,K N Tiefbau Gmbh
42349,61277,Werbeagenturen,Bernd Butz Promotion Bbp
35554,25580,Gebrauchtwagen,Audi Zentrum Abdullahsruhe Gmbh
9302,55528,Vereine,Verein Für Klassische Montessori-pädagogik Ansorge
33253,22184,Friseure,Friseur Gresch Gmbh Bechtold
24882,60351,Versicherungsvermittler,Schoon Versicherung Kessel
8916,50732,Unternehmensberatungen,Ls Management Gmbh It-unternehmensberatung
37794,54775,Vereine,Odenwaldklub E.v.
9748,11916,Dienstleistungen,Manfred Steinert Bhn Dienstleistungs Gmbh & Co. Kg
58140,10406,Dienstleistungen,Daniel Kegel Service Now Gmbh
26382,46036,Tiefbau,Kbf Arturo Kirsch Bau Gmbh
11457,16063,Elektriker,Bernd Weil Elektro-muttersbach Gmbh & Co. Kg Elektro Muttersb
18784,2952,Apotheken,Carola Inh. Groh Jacobus
57348,47775,Tiefbau,Wadle Bauunternehmung Gmbh
60744,51537,Unternehmensberatungen,Ralf Mantel Sic Gmbh Unternehmungsberatung
40196,25804,Gebrauchtwagen,Autohaus An Der Aue Gmbh
16429,29646,Handelsvermittler Und -vertreter,Handelsvertretung Arnt Prechter
4802,4352,Architekturbüros,Architekturbüro
21144,12136,Dienstleistungen,My Service Gmbh Buchhaltungsservice
30619,36351,Physiotherapie,Groß Krankengymnastik Reflexzonentherapie Massage Lymphdrainage
58731,27773,Gebrauchtwagen,Hertz Autovermietung
49512,8728,Autowerkstätten,Klaus Hampe D'amico Autoservice
61143,54777,Vereine,Offenburger Tafel E.v.
56533,1701,Allgemeinärzte,Soßna Fachärztin Für Allgemeinmedizin
49540,35769,Physiotherapie,Aktivital Gemeinschaftspraxis Für Krankengymnastik U. Massage
32640,38590,Restaurants,Durmaz
16499,34897,Maler,Ohlsen Malerei Glaserei
21701,17886,Elektriker,Kring Elektro
25256,24498,Friseure,Radisch Friseur Busche
14579,36068,Physiotherapie,Dieter Mosch Russ Ch. Krankengymnastik
39792,34362,Maler,Kuffer Malermeister Nicolai
42102,20614,Elektrotechnik,Roth & Lukas Elektrotechnik
30383,42480,Sanitärinstallationen,Hüseyin Heinemann Brügmann Heizung Sanitär Und Klima
51868,1145,Allgemeinärzte,Mahmalat Ärztin Für Allgemeinmedizin
52242,4042,Apotheken,Talipen Cosmétique Aktive
55654,52704,Unternehmensberatungen,Z-consult Gmbh Wulff
8753,5999,Architekturbüros,Koser Architekt Jahnke
26914,45224,Tiefbau,Gbb-grundbau Bodensee Gmbh
19100,9257,Autowerkstätten,Sagemann Kfz-betrieb Arndt
25023,41604,Sanitärinstallationen,Both Matth. U. Sohn Gmbh Heizung Sanitär Und Klima
38882,4420,Architekturbüros,Architekturbüro Kosel Architektur Hönig
45696,34601,Maler,Malerei Heisch
39363,17139,Elektriker,Elme-elektromechanik Gmbh Wende
52658,39043,Restaurants,"Gaststätten, Restaurants - Gaststätte Meisel"
46588,42322,Sanitärinstallationen,Heizung- Und Sanitärinstallation
30034,39205,Restaurants,"Gaststätten, Restaurants - Landhaus Wieler"
23744,34765,Maler,Meese Malermeister
60421,6139,Architekturbüros,Lemnaru Busche
39216,3838,Apotheken,Reventlow-apotheke
11462,12775,Dienstleistungen,Senioren-service Jerosch Hackenberg
15169,24226,Friseure,Mods Hair Team Lixfeld Gmbh
6506,43539,Sanitärinstallationen,Sht Sanitär- Und Heizungstechnik Gmbh Rottmann
52619,48438,Unternehmensberatungen,Benedikt Wensch Consulting
54522,48985,Unternehmensberatungen,Dati Management Consulting Gmbh
56735,51368,Unternehmensberatungen,Pontos Management Gmbh Unternehmensberatung
12934,4104,Apotheken,Walter Markus Apotheken - Süderberg-apotheke
24231,43009,Sanitärinstallationen,Müller Sanitär- Und Heizungstechnik
