,label,text
55443,Vereine,Tv 38 E. V. Multimediamobil
50827,Unternehmensberatungen,Marco Mühlbauer Marlo Consultants Gmbh Geschäftsführer R. Frindik
36510,Physiotherapie,Hermann Lind Fit Gesundheitszentrum Für Physiotherapie Dr.
27262,Gebrauchtwagen,Das Autohaus Am Westring Ug (haftungsbeschränkt) & Co.kg Schmidt
20166,Elektrotechnik,Kuno Seibel Elequip Elektronische Geräte Gmbh Elektronikentwicklung
39144,Restaurants,"Gaststätten, Restaurants - Kemper Gastro Gmbh"
32370,Hotels,Hotels - Zur Leine Quelle Hintz
45969,Tiefbau,K-ireneuszm Bau Und Mircobilien
47701,Tiefbau,Verbu-bau Verbundsteinbau Gmbh
25276,Friseure,Werner Jäckel Scherenschnitt Friseur
33680,Maler,Funck Malerbetrieb Pollak
14451,Edv,Hans-Peter Bäcker Cipriano Edv-cipriano Computer-zubehör
48377,Unternehmensberatungen,Bas Consulting Gmbh Hagen
23083,Friseure,Hair Company Kothe
28480,Gebrauchtwagen,Randolf Henn Autohaus Helck
41517,Sanitärinstallationen,Beisemann U. Graute Gmbh Sanitäranlagenbau
60317,Versicherungsvermittler,Schindler Versicherung
60938,Versicherungsvermittler,Wolfgang Kress Seehaus Allianz Agentur Versicherungsfachwirt
13256,Dienstleistungen,Viktor Kramer Securion Sicherheits- & Dienstleistungs Gmbh
44436,Tiefbau,Bauunternehmung Patrik Streppelhoff Gmbh
50742,Unternehmensberatungen,Ludwig Klose Mochar Gmbh Wirtschaftskanzlei
11556,Dienstleistungen,Jsp - Oficenter Service Nr. G Kramer
44060,Tiefbau,Allgaier Bau & Sanierungs Technik Gmbh Fries
58386,Versicherungsvermittler,Clodius Versicherungsbüro Buhr
57697,Vermittlungen,Ronny Pötzsch Bdv Beratung - Dienstleistung - Vermittlung Gmbh Dienstleistungsberatung
23709,Friseure,Karl Wald Haarstudio Chaarma
62737,Werbeagenturen,Rohm Werbestudio Schaefer
47669,Tiefbau,Twewe-bau Gmbh
15369,Edv,Reiner Rausch Niesmak Pc-service
4731,Architekturbüros,Brücher Architekturbüro Kara
45400,Tiefbau,Günter Armbruster Bauunternehmen Tebinka
18794,Elektriker,Tiegel Elektromeister
38999,Restaurants,"Gaststätten, Restaurants - Gasthaus Nurettin Gaststätte"
15164,Edv,Omnisys Informationstechnologien Gmbh & Co.kg Knuth
57147,Vermittlungen,"Hans Bergmann Alarmanlagen, Absicherungen Aller Art, Video,notrufzentrale Remus Tag+nacht E.k. Alarmanlagentechnik"
8271,Autowerkstätten,Gerhard Olschewski Tusch Kfz-service
5364,Architekturbüros,Gödde Asmuss-gödde Sabine Dipl.-ingenieure Architekten
28141,Gebrauchtwagen,Lipsia-automobile
20221,Elektrotechnik,Loncego Elektronik Gmbh & Co. Kg
10470,Dienstleistungen,Deutsche Mesutngton Service Gmbh
2021,Apotheken,Achim Israel Apotheken - Furpach
60814,Versicherungsvermittler,Walter Uhlemann Fe-finanz Bausparen Versicherungen
58724,Versicherungsvermittler,Faderl Versicherung Augustin
27249,Gebrauchtwagen,Czeslawshauser Kfz-handel Und Service
27820,Gebrauchtwagen,Houda Autohaus
53562,Vereine,Fischer Mansfelder Bergwerksbahn E.v.
26996,Gebrauchtwagen,Autoservice Am Oberen Bahnhof Gmbh Autohaus Raab
54430,Vereine,Lebenshilfe Für Menschen Mit Behinderung Stadt Und Landkreis Hof E.v.
17440,Elektriker,H & R Elektromontagen Gmbh Elektromontage
22079,Friseure,Fratzke Friseursalon
11883,Dienstleistungen,Lützenkirchen Service Gmbh
49810,Unternehmensberatungen,Hansjörg Schillinger Fesenmeyer Unternehmensberatung
38856,Restaurants,"Gaststätten, Restaurants - Am Fernsehturm"
18985,Elektriker,Wolfgang Kaspar Schuder Elektroinstall.-betrieb
10867,Dienstleistungen,Fritz Uhl Asav Apothekenservice Arzneimittel-vertriebs Gmbh
57648,Vermittlungen,"Reiner Eppler Elektro A-z & Notdienst,alarm-,photovoltaik-/solarstrom-,sat-,sprechanlagen E.k. Solaranlagenbau"
15468,Edv,Sbc Data Gmbh Edv-dienstleister
30407,Handelsvermittler Und -vertreter,Rcm Handelsgesellschaft Mbh
20129,Elektrotechnik,Kniel System-electronic Gmbh
27922,Gebrauchtwagen,"Jungmayer Gmbh, Jochen Bmw Vertragshändler Autohaus"
52962,Vereine,Arno Loth Sathyia Sai Vereinigung E.v.
49600,Unternehmensberatungen,Gerhard Milde Biomatica Dr. Tausch Gmbh Unternehmensberatung
11877,Dienstleistungen,Lässig Dienstleistungsunternehmen
26580,Gebrauchtwagen,Autohaus Rosskamp Gmbh
60680,Versicherungsvermittler,Versicherungs Auskunft Zu Allen Versicherungen In Ihrer Stadt E.v. Hennecke
28753,Gebrauchtwagen,Theo Frenzel Malinowski Autohaus
20060,Elektrotechnik,Kaim Elektronik Gmbh Elektronikservice
47979,Tiefbau,Zeifang Gmbh Bauunternehmung
36015,Physiotherapie,Crost Praxis Für Physiotherapie
13580,Edv,Alois Stöhr Real Media Gmbh Edv Beratung
22022,Friseure,Figaro Senftenberger Friseur & Kosmetik Gmbh
31774,Hotels,Hotel Reuterhof
8936,Autowerkstätten,Meisel Tadeus Kfz-handel
4136,Apotheken,Weststadt Apotheke
58843,Versicherungsvermittler,Gaston Roos Plagge Versicherungen
18431,Elektriker,Reubold Elektroinstallation
18762,Elektriker,Teuchert Elektro
28448,Gebrauchtwagen,Procar Automobile Gmbh Gaiser
16404,Elektriker,Elektro Boxhorn Gmbh Elektroinstallation
3107,Apotheken,Erich Wiegand Apotheken - Chemnitztal
46777,Tiefbau,Patrick Maute Gadi-tiefbau Gmbh Güstrow
59088,Versicherungsvermittler,Hans-Helmut Mattern Radigewski Versicherungen
29099,Handelsvermittler Und -vertreter,Bed Baustoff Handelsgesellschaft Mbh Entsorgungsbetrieb
41239,Restaurants,Zum Ewg Restaurant
39731,Restaurants,Heinz Michl Restaurant Mittendrin
36473,Physiotherapie,Helios Kliniken Schwerin Physiotherapie
7776,Autowerkstätten,Autoreparaturen Jurij Priebe Gmbh Kraftfahrzeugreparaturwerkstatt
63264,Werbeagenturen,Wilhelm Stelling Wutzler Werbeberatung
53412,Vereine,Druckerei Begegnungszentrum E.v.
58365,Versicherungsvermittler,Büttke Versicherung
7863,Autowerkstätten,Ayhan Kfz Reparaturen Aller Art Hackmann
12550,Dienstleistungen,Remondis Assets & Services
61994,Werbeagenturen,Huntemann Werbung
62215,Werbeagenturen,Kross Werbeagentur Gmbh Walz
8375,Autowerkstätten,Hans Scheuer Börsch Kfz-werkstatt
506,Allgemeinärzte,Gehres-mumm Fachärztin Für Allgemeinmedizin Dr. Med. Brosch
62525,Werbeagenturen,Otto Ender Oktober Promotion Pr-consult
47127,Tiefbau,Sami Maier Tiefbau Gmbh
33341,Maler,Bönning Malermeister Strauch
54424,Vereine,Lebenshilfe Für Geistig Behinderte Ansbach E.v. Rinke
48868,Unternehmensberatungen,Consulting Impact Schöler
11735,Dienstleistungen,Konstantin Lutter Bankett Sinnreich Cateringservice
518,Allgemeinärzte,Georg Uhl Trummel Fachärztin Für Allgemeinmedizin Dr.
51226,Unternehmensberatungen,Pagnia Dr. & Partner Management Consulting Unternehmensberater
60832,Versicherungsvermittler,Wehmeier Ismael U. Tobias Concordia Versicherungen
51225,Unternehmensberatungen,Pachmayr Unternehmensberatung Dipl.-kfm.
32296,Hotels,Hotels - Schloßhotel Haß
20952,Elektrotechnik,Vista Electronic Gmbh Höpfner
7977,Autowerkstätten,Büchsenschütz Kfz-werkstatt Kessel
2287,Apotheken,Apotheken - Apotheke Im Kaufland Gehrke
38373,Restaurants,Böhm Gasthaus Und Metzgerei
10824,Dienstleistungen,Frank Seubert Bug Service Ug
12288,Dienstleistungen,Pass Banking Solutions Gmbh
38368,Restaurants,Burgerhouse
10339,Dienstleistungen,Contra-sport Tischtennis Service Gmbh
58305,Versicherungsvermittler,Brecheisen Versicherungsbüro
21595,Friseure,Coiffeur Yars Yaser Soylu Friseur
17668,Elektriker,Ismailco Elektromeister
37562,Physiotherapie,Reinhold Kern Wandt Physiotherapie
48419,Unternehmensberatungen,Becker Unternehmensberatung Gmbh
35235,Maler,Schneider M. & Sohn Gmbh Malerbetrieb
2792,Apotheken,Apotheken - Virchow
12262,Dienstleistungen,P+m-service-gmbh
60136,Versicherungsvermittler,Provinzial Versicherungen Fabrizio Adler E. K.
4156,Apotheken,Wolfgang Gräfe Stadt-apotheke
18636,Elektriker,Seyock Elektro Olschewski
51491,Unternehmensberatungen,Q2b Marketing Und Consulting Ultimo Vdl. Gmbh
37807,Physiotherapie,Steppeling Praxis Für Ergotherapie Und Physiotherapie
56165,Vermittlungen,Aktiv Verbraucher-beratung Gmbh Telefonseelsorge Jünemann
27137,Gebrauchtwagen,Bornefeld Automobile Paderborn Gmbh & Co.kg
30422,Handelsvermittler Und -vertreter,Reith Ernst-adolf Gmbh Hdl.vertr.
42928,Sanitärinstallationen,Massmann Gmbh Heizung Sanitär Und Lüftung
60737,Versicherungsvermittler,Versicherungsservice Andrè Degen
30665,Handelsvermittler Und -vertreter,Sächsische Binnenhäfen Oberelbe Gmbh Elg Eisenlegierungen Handelsgesellschaft Mbh
6279,Architekturbüros,Matthias Kunath Rogalla Architekt Bda Architekturbüro Dipl.-ing.
15247,Edv,Peach Computer Service- Und Vertriebs Gmbh
42868,Sanitärinstallationen,Luippold Gmbh Sanitär- Heizungs- Und Klimatechnik
42397,Sanitärinstallationen,Hirling Gmbh Sanitärinstallation Buch
18600,Elektriker,Schöberl Elektro Hipp
43098,Sanitärinstallationen,Owe Gluth Gmbh Heizung Sanitär Meinke
12832,Dienstleistungen,Siegel Gmbh Planung Und Service
39578,Restaurants,Gernot Wilke Nazareth Restaurant
57672,Vermittlungen,"Richard Ritter A.a.b. Absicherungen, Alarmanlagen & Bewachungen, Notrufzentrale Remus E.k. Wachdienst"
29541,Handelsvermittler Und -vertreter,Goswin Uebing Handelsagentur
61494,Werbeagenturen,Designer Kurt Schotte Dip. - Graph-fix Werbung Marketing Webservice
57336,Vermittlungen,"Josef Schnurr A.a.a.allround Dienstleistungen, Ausführung U. Vermittlung, Notd. Tag+nacht Gmbh Schädlingsbekämpfung"
7441,Architekturbüros,Zevens Architekt
16504,Elektriker,Elektro Gottfried Schramml Gmbh & Co.kg
24336,Friseure,Oeldorf Friseursalon Steinhoff
7181,Architekturbüros,Urbat Und Partner Architekten Otte
27376,Gebrauchtwagen,Erich Köpke Sundmobile Autovermittlung E.k.
59070,Versicherungsvermittler,Hamburg-mannheimer Yücel Cobandir Versicherungsbüro
33438,Maler,Dichtl Malerbetrieb
24054,Friseure,Manfred Heinzel Adrovic Friseur
2793,Apotheken,Apotheken - Vita Apotheke Apotheke
3896,Apotheken,Schloss Roscher
327,Allgemeinärzte,Dischl Arzt Für Allgemeinmedizin-naturheilverfahren Dr. Med.
15825,Edv,Winworx It-solutions
57216,Vermittlungen,"Heinz Rottmann Elektro A-z & Notdienst,alarm-,photovoltaik-/solarstrom-,sat-,sprechanlagen E.k. Solarstromanlagenbau"
38893,Restaurants,"Gaststätten, Restaurants - Bk Jullien Gmbh"
5537,Architekturbüros,Heitz Architekt Dipl.-ing.
18200,Elektriker,Neubauer Elektro Gmbh
23440,Friseure,Hesler Friseursalon Matthias
43261,Sanitärinstallationen,Rippel Sanitärinstallation
26811,Gebrauchtwagen,Autohaus Wagner Gmbh
18534,Elektriker,Schiefelbein Elektro
54334,Vereine,Kommunalgemeinschaft Euroregion Neisse E.v.
3872,Apotheken,Römer-apotheke Inh. Filipp Hauswirth
57542,Vermittlungen,Michael Kern Aktiv Auskunft Verbraucher-beratung Gmbh Verbraucherrecht
30855,Handelsvermittler Und -vertreter,Wolfgang Eisenmann Island Elektro-vertriebs- U. Handelsgesellschaft Mbh
14851,Edv,Koppermann Computersysteme
49676,Unternehmensberatungen,Gps-consulting
43215,Sanitärinstallationen,"Rechlin M. Gmbh Sanitär, Dachdecker, Klempner"
18109,Elektriker,Metzsch Elektroinstallation
474,Allgemeinärzte,Friedrich Nitsch Schwippe Facharzt Für Innere Medizin Dr. Med.
48148,Unternehmensberatungen,Albin Rein Kallup Consulting
59227,Versicherungsvermittler,Horst Brüggemann Arag Lebensversicherungs-ag Versicherungen
25986,Gebrauchtwagen,Autohaus Dudek & Fischer Ohg Ford Vertragshändler
18809,Elektriker,Trenner Elektromeister Sommerfeld
3621,Apotheken,Mohammad Preuss Einhornapotheke
6229,Architekturbüros,Manfred Bergner Atelier A3 Architekturbüro
18912,Elektriker,Werdich Elektroinstallation Sebastian
15138,Edv,Norbert Koopmann Datentechnik
3086,Apotheken,Elefanten Apotheke Veit
57564,Vermittlungen,"Nikolaus Mies Elektro A-z & Notdienst, Alarm-, Photovoltaik-/solarstrom-, Sat-, Sprechanlagen E.k. Solartechnik"
7835,Autowerkstätten,Autoservice Westheim Stockmann
3734,Apotheken,Peter Bensch Fortuna-apotheke
19291,Elektrotechnik,Comline Elektronic- Elektrotechnik Gmbh Obermaier
39752,Restaurants,Helmut Linder Forelle
39749,Restaurants,Helmut Fritsch Zur Eisenschmelz
49434,Unternehmensberatungen,Flender Unternehmensberatung
31909,Hotels,Hotels - Am Hölzchen Will
30770,Handelsvermittler Und -vertreter,Walter Redlich Bmk Handelsgesellschaft Mbh
38497,Restaurants,Dahoam Zwoa
57226,Vermittlungen,Helmholz Balkonberatung Und Vermittlung Dipl.-ing.ök.(fh)
25797,Gebrauchtwagen,Autohaus Am Stadion
23325,Friseure,Headrocker Headrocker-friseure
38714,Restaurants,Friedois- Restaurant
60858,Versicherungsvermittler,Werner Grunewald Linsel Versicherung
27158,Gebrauchtwagen,"Brüning Gmbh & Co.kg, Autohaus"
10355,Dienstleistungen,Creative Service Stecher
50884,Unternehmensberatungen,"Mcgb Gmbh Unternehmensberatung, Coaching, Service Und Training"
29269,Handelsvermittler Und -vertreter,Deubener Generalvertr. Esch
35826,Physiotherapie,Ashauer Krankengymnastikpraxis
21282,Friseure,Baier Friseursalon
53739,Vereine,"Gesellschaftliche Integration Von Menschen Mit Behinderungen, Gib E.v."
17462,Elektriker,Hana Deckert Elektro Fein Gmbh
57317,Vermittlungen,"Johann Oehme Elektro A-z & Notdienst, Alarm-, Photovoltaik-/solarstrom-, Sat-, Sprechanlagen E.k. Solaranlagenbau"
62877,Werbeagenturen,Soft Flock Werbung Auf Textil Petersen
57855,Vermittlungen,"Walter Zeller Alarmanlagen, Absicherungen Aller Art, Video,notrufzentrale Remus Tag+nacht E.k. Alarmanlagentechnik"
42780,Sanitärinstallationen,"Köhl Heizung- Und Sanitär Gmbh, Ingmar"
14942,Edv,M + K It Service Gmbh
53623,Vereine,Friedrich Meindl Zwischen Arbeit Und Ruhestand Zwar E. V.
42140,Sanitärinstallationen,Günter Neubauer Bt Bautechnik Gmbh Heizung-lüftung-sanitär
35336,Maler,Sirtl Malerfachbetrieb Inh. Vaclav Hensel
32430,Hotels,Josef Holz Hazienda
17006,Elektriker,Elektro-rothengatter
53639,Vereine,Fsv glück Auf Tahsingeorgenstadt E.v.
28859,Gebrauchtwagen,Wandscher Autohaus Gmbh
48848,Unternehmensberatungen,Consult-train Unternehmensberatung Gmbh
33895,Maler,Hans Knoll Härtling Malermeister
49891,Unternehmensberatungen,Heise Consult Planungsgesellschaft Hochbau Mbh
33293,Maler,Brandt & Schulz Malerei Gmbh
43469,Sanitärinstallationen,Schrag Heizung- Und Sanitärbetrieb
45147,Tiefbau,Folten Bau Gbr Bloch
23405,Friseure,Herbert Arend Hair Express-essanelle Hair Group Im Kaufland
6098,Architekturbüros,Kühn Malvezzi Gmbh Architekten
44053,Tiefbau,Alfred Störmer Htj Bau Gmbh
46451,Tiefbau,Mario Spengler Baugeschäft Brähler & Sieker
58566,Versicherungsvermittler,Dieter Westphal Lvm-versicherungen
20792,Elektrotechnik,Stephan Hafner High Q Electronic Service Gmb
60100,Versicherungsvermittler,Pohndorf Versicherungen Wollny
6997,Architekturbüros,Spilker Architekt
16054,Elektriker,Bera Gmbh Eckehardt Elektro
47609,Tiefbau,Timo Wolter Dezimbalka Ohg Bauunternehmen
5944,Architekturbüros,Klemkow Architekt
38321,Restaurants,Boddelhoch
17491,Elektriker,Hartinger Elektro Edv Zimmermann
40341,Restaurants,Mongo's Restaurant
6180,Architekturbüros,Lockner Architekturbüro
24088,Friseure,Markus Fendt Friseur Atelier
760,Allgemeinärzte,Hinz Fachärztin Für Innere Medizin Dr. Med.
23523,Friseure,Hößle Friseur Stiegler
26869,Gebrauchtwagen,Autohaus Wüst Gmbh & Co Kg Citroen Vertragswerkstatt Automobile
60429,Versicherungsvermittler,Signal Iduna Gruppe Filialdirektion Wiesbaden Versicherung Plum
60293,Versicherungsvermittler,Schafheitle Versicherungen Singh
11869,Dienstleistungen,Ludwig Bartels Ems-training.de Services Gmbh
52194,Unternehmensberatungen,Thb Transport Und Handelsberatungsges. Mbh
6811,Architekturbüros,Sauter Architekt Dipl.-ing.
36875,Physiotherapie,Käser Praxis Für Massage Und Krankengymnastik Grieger
13133,Dienstleistungen,Tm Relocation Services Gmbh Bühler
34827,Maler,Mäck Gmbh Malerwerkstatt
61075,Werbeagenturen,2 Sinn Agentur F. Kunst & Werbung Schnell
37336,Physiotherapie,Physiotherapie Praxis Sevinc Isikara Krankengymnastik Helms
6307,Architekturbüros,Metropolis Architekten Gmbh
19500,Elektrotechnik,Elektrotechnik Homfeld Gmbh Zorn
22868,Friseure,Haaratelier
9331,Autowerkstätten,Sh Autoservice Prignitz Gmbh
54384,Vereine,Lambertes-busch-haus Ev. Schmidtswerk E.v.
741,Allgemeinärzte,Hermann Hielscher Nadler Facharzt Für Allgemeinmedizin
17547,Elektriker,Helmut Jensen Kopke Elektroinstallateurmeister
39411,Restaurants,"Gaststätten, Restaurants - Schützenhof"
48195,Unternehmensberatungen,Amglobal Strategies Consulting Unternehmensberatung Rösch
22264,Friseure,Friseur Love Style Teschner
1870,Allgemeinärzte,Väth Dr. Facharzt Für Allgemeinmedizin Wünsche
54141,Vereine,Josef Vollmer Paintball Dithmarschen E.v.
9228,Autowerkstätten,Rs Autoservice
37469,Physiotherapie,"Praxis Für Physiotherapie, Otmare Köhler"
58903,Versicherungsvermittler,Gerhard Philipps Gambeck Unabhänigiges Versicherungsbüro
56924,Vermittlungen,"Elektro A-z & Notdienst,alarm-,photovoltaik-/solarstrom-,sat-,sprechanlagen E.k. Solaranlagenbau Kreuzer"
38836,Restaurants,"Gaststätten, Restaurants - Adler"
20210,Elektrotechnik,Liebherr-elektronik Gmbh Keller
17723,Elektriker,Jörg Hering Beyrau Elektroinstallation
32642,Hotels,Novalis
3945,Apotheken,Sonnen-apotheke Apotheke
50294,Unternehmensberatungen,Joachim Panzer Ultra Consulting Network Gmbh
9811,Dienstleistungen,Alpha-pharma-service Gmbh Biller
59339,Versicherungsvermittler,Huk-coburg Versicherungen Bausparen Vertrauensmann Gero Koppe
29182,Handelsvermittler Und -vertreter,"Brückmann, Klaus-werner Handelsvertretung"
7196,Architekturbüros,Vielmo Architekten Gmbh
38552,Restaurants,Dieter Weitzel Krokodil Hotelrestaurant
29763,Handelsvermittler Und -vertreter,Hoffmann Hdl.vertr.
45260,Tiefbau,Georg Hoch Bauunternehmung Gackstetter
37174,Physiotherapie,Paul-heinzstidisr-sehr Physiotherapeutin
6803,Architekturbüros,Sachs Bock Dave Architekten
42504,Sanitärinstallationen,Iwanek Heizung Sanitär
6204,Architekturbüros,Löffler Weber Berndt Architekten
16650,Elektriker,Elektro Möhlmann Lemke
23422,Friseure,Heribert Jessen P. Haar Frisuren
16200,Elektriker,Denist Elektroinstallation
41847,Sanitärinstallationen,"Edgar Morawietz Gmbh Heizungs-, Sanitär U. Lüftungsbau Heizungsbau"
56134,Vermittlungen,Aktiv Verbraucher-beratung Gmbh Notarzt Buhl
49064,Unternehmensberatungen,Dieter Köller Spe Consulting Und Projektsteuerung Gmbh
63221,Werbeagenturen,Werbestudio Focus Gmbh Werbeagentur Hoffmeister
49459,Unternehmensberatungen,Frank Hey Delphi Sales Consulting Gmbh
36158,Physiotherapie,Erich Kreis Vakarcuk Physiotherapeutin
1554,Allgemeinärzte,Saueressig Hack Halil Dr.med. Fachärzte Für Allgemeinmedizin Gemeinschaftspraxis Dr. Med.
39290,Restaurants,"Gaststätten, Restaurants - Peak Innovation Gmbh"
12998,Dienstleistungen,Sybac Service Gmbh
41454,Sanitärinstallationen,Auderer Gmbh Heizungs- Sanitär- Und Lüftungstechnik Henschel
7462,Architekturbüros,Zur Megede Architektin Dipl.-ing. Stephan
19132,Elektrotechnik,Assion-electronic Gmbh Elektronik
6862,Architekturbüros,Schnauder Architekt
11363,Dienstleistungen,"Hydro Kreativ, Brunnert Mahir U. Birgitt Gärtnereidienstleistung"
44101,Tiefbau,Andreas Mehnert Kattge Bauunternehmen
9846,Dienstleistungen,Andree Schönberger Bourk Solutions Gmbh
16713,Elektriker,Elektro Rippschläger Gmbh Temme
61824,Werbeagenturen,Grow Communications Artur Schäffer Werbeagentur Für Design
37199,Physiotherapie,Petros Kölsch Flaßhaar Und Quaadvliet Physiotherapie
59210,Versicherungsvermittler,Hoffmann Versicherungen
48987,Unternehmensberatungen,Db International Gmbh Euref-campus 14 Projektmanagement
51848,Unternehmensberatungen,"Schuldnerhilfe zum Lebensbaum Unternehmens-, Finanzberatung Lüdemann"
36304,Physiotherapie,Gesund Physiotherapie Nymphenburg Gmbh Physiotherapie
8612,Autowerkstätten,Kandemir Karcosmetic Kfz-aufbereitung
11210,Dienstleistungen,Heinz-Joachim Christ Salus Bkk Service Center
43788,Sanitärinstallationen,Voskuhl Gbr Sanitär Heizung Naujoks
43914,Sanitärinstallationen,Wolfgang Giebel Bray Sanitär-heizung-lüftung-regenerative Energie Sanitär- Heizungs- U. Klimatechnik
55891,Vermittlungen,"A.a.b. Absicherungen, Alarmanlagen & Bewachungen, Notrufzentrale Remus E.k. Wachdienst Brunke"
1991,Allgemeinärzte,Wördehoff Facharzt Für Allgemeinmedizin Dr. Med. Gebhard
23628,Friseure,Josef Künzel Duchardt Friseur
16431,Elektriker,Elektro Deisenhofer Unger
46237,Tiefbau,Kölbl Bauunternehmung
41376,Sanitärinstallationen,Albert Grundmann Teistler Sanitärinstallation
11703,Dienstleistungen,Klesecur Gmbh Sicherheitsdienstleistung
3374,Apotheken,Janez Apotheke
2400,Apotheken,Apotheken - Dorf-apotheke Apotheke
41208,Restaurants,Zala Restaurant Brunner
46531,Tiefbau,Mfr Bau Gmbh
61202,Werbeagenturen,Arno Eller Perfectpeak - Agentur Für Visuelle Kommunikation Werbeagentur
37256,Physiotherapie,Physiotherapie - Ephysio Esther Iljat
39818,Restaurants,Hotel Am Brauhaus Czech
21398,Friseure,Borowitz Friseursalon Walther
4795,Architekturbüros,Christian Kamps Digeser Architekturbüro Dipl.-ing.
